"_id","replicas","date","cycle"
"ObjectId(""607996189c6003df188c63b5"")",10,"2021-04-16T13:50:16.098Z",791
"ObjectId(""6079961a9c6003df188c63b7"")",10,"2021-04-16T13:50:18.574Z",791
"ObjectId(""6079966b9c6003df188c63b9"")",10,"2021-04-16T13:51:39.315Z",792
"ObjectId(""607996b09c6003df188c63bb"")",10,"2021-04-16T13:52:48.096Z",792
"ObjectId(""607997019c6003df188c63bd"")",10,"2021-04-16T13:54:09.019Z",793
"ObjectId(""607997039c6003df188c63bf"")",10,"2021-04-16T13:54:11.543Z",793
"ObjectId(""607997549c6003df188c63c1"")",10,"2021-04-16T13:55:32.290Z",794
"ObjectId(""607997569c6003df188c63c3"")",10,"2021-04-16T13:55:34.734Z",794
"ObjectId(""607997a79c6003df188c63c5"")",10,"2021-04-16T13:56:55.529Z",795
"ObjectId(""607997fa9c6003df188c63c7"")",10,"2021-04-16T13:58:18.604Z",795
"ObjectId(""6079984b9c6003df188c63c9"")",10,"2021-04-16T13:59:39.463Z",796
"ObjectId(""6079984e9c6003df188c63cb"")",10,"2021-04-16T13:59:42.007Z",796
"ObjectId(""6079989e9c6003df188c63cd"")",10,"2021-04-16T14:01:02.895Z",797
"ObjectId(""607998a19c6003df188c63cf"")",10,"2021-04-16T14:01:05.433Z",797
"ObjectId(""607998f29c6003df188c63d1"")",10,"2021-04-16T14:02:26.279Z",798
"ObjectId(""607999669c6003df188c63d3"")",10,"2021-04-16T14:04:22.201Z",798
"ObjectId(""607999b79c6003df188c63d5"")",10,"2021-04-16T14:05:43.036Z",799
"ObjectId(""607999b99c6003df188c63d7"")",10,"2021-04-16T14:05:45.581Z",799
"ObjectId(""60799a0a9c6003df188c63d9"")",10,"2021-04-16T14:07:06.498Z",800
"ObjectId(""60799a0d9c6003df188c63db"")",10,"2021-04-16T14:07:09.029Z",800
"ObjectId(""60799ae19c6003df188c63dd"")",10,"2021-04-16T14:10:41.099Z",801
"ObjectId(""60799ae39c6003df188c63df"")",10,"2021-04-16T14:10:43.641Z",801
"ObjectId(""60799b349c6003df188c63e1"")",10,"2021-04-16T14:12:04.885Z",802
"ObjectId(""60799b379c6003df188c63e3"")",10,"2021-04-16T14:12:07.339Z",802
"ObjectId(""60799b889c6003df188c63e5"")",10,"2021-04-16T14:13:28.337Z",803
"ObjectId(""60799bab9c6003df188c63e7"")",10,"2021-04-16T14:14:03.676Z",803
"ObjectId(""60799bfc9c6003df188c63e9"")",10,"2021-04-16T14:15:24.498Z",804
"ObjectId(""60799bff9c6003df188c63eb"")",10,"2021-04-16T14:15:27.093Z",804
"ObjectId(""60799c4f9c6003df188c63ed"")",10,"2021-04-16T14:16:47.980Z",805
"ObjectId(""60799c529c6003df188c63ef"")",10,"2021-04-16T14:16:50.580Z",805
"ObjectId(""60799ca39c6003df188c63f1"")",10,"2021-04-16T14:18:11.357Z",806
"ObjectId(""60799d129c6003df188c63f3"")",10,"2021-04-16T14:20:02.699Z",806
"ObjectId(""60799d639c6003df188c63f5"")",10,"2021-04-16T14:21:23.691Z",807
"ObjectId(""60799d669c6003df188c63f7"")",10,"2021-04-16T14:21:26.240Z",807
"ObjectId(""60799db79c6003df188c63f9"")",10,"2021-04-16T14:22:47.081Z",808
"ObjectId(""60799db99c6003df188c63fb"")",10,"2021-04-16T14:22:49.547Z",808
"ObjectId(""60799e0a9c6003df188c63fd"")",10,"2021-04-16T14:24:10.363Z",809
"ObjectId(""60799e409c6003df188c63ff"")",10,"2021-04-16T14:25:04.471Z",809
"ObjectId(""60799e919c6003df188c6401"")",10,"2021-04-16T14:26:25.307Z",810
"ObjectId(""60799e939c6003df188c6403"")",10,"2021-04-16T14:26:27.746Z",810
"ObjectId(""60799ee49c6003df188c6405"")",10,"2021-04-16T14:27:48.595Z",811
"ObjectId(""60799ee79c6003df188c6407"")",10,"2021-04-16T14:27:51.194Z",811
"ObjectId(""60799f389c6003df188c6409"")",10,"2021-04-16T14:29:12.060Z",812
"ObjectId(""60799f7a9c6003df188c640b"")",10,"2021-04-16T14:30:18.140Z",812
"ObjectId(""60799fcb9c6003df188c640d"")",10,"2021-04-16T14:31:39.003Z",813
"ObjectId(""60799fcd9c6003df188c640f"")",10,"2021-04-16T14:31:41.568Z",813
"ObjectId(""6079a0239c6003df188c6411"")",10,"2021-04-16T14:33:07.472Z",814
"ObjectId(""6079a0259c6003df188c6413"")",10,"2021-04-16T14:33:09.959Z",814
"ObjectId(""6079a0769c6003df188c6415"")",10,"2021-04-16T14:34:30.885Z",815
"ObjectId(""6079a0b59c6003df188c6417"")",10,"2021-04-16T14:35:33.933Z",815
"ObjectId(""6079a1069c6003df188c6419"")",10,"2021-04-16T14:36:54.774Z",816
"ObjectId(""6079a1099c6003df188c641b"")",10,"2021-04-16T14:36:57.179Z",816
"ObjectId(""6079a1599c6003df188c641d"")",10,"2021-04-16T14:38:17.999Z",817
"ObjectId(""6079a1e09c6003df188c641f"")",10,"2021-04-16T14:40:32.617Z",817
"ObjectId(""6079a2319c6003df188c6421"")",10,"2021-04-16T14:41:53.414Z",818
"ObjectId(""6079a2339c6003df188c6423"")",10,"2021-04-16T14:41:55.827Z",818
"ObjectId(""6079a2849c6003df188c6425"")",10,"2021-04-16T14:43:16.582Z",819
"ObjectId(""6079a2879c6003df188c6427"")",10,"2021-04-16T14:43:19.121Z",819
"ObjectId(""6079a35b9c6003df188c6429"")",10,"2021-04-16T14:46:51.031Z",820
"ObjectId(""6079a35d9c6003df188c642b"")",10,"2021-04-16T14:46:53.617Z",820
"ObjectId(""6079a3ae9c6003df188c642d"")",10,"2021-04-16T14:48:14.506Z",821
"ObjectId(""6079a3b09c6003df188c642f"")",10,"2021-04-16T14:48:16.991Z",821
"ObjectId(""6079a4019c6003df188c6431"")",10,"2021-04-16T14:49:37.805Z",822
"ObjectId(""6079a4419c6003df188c6433"")",10,"2021-04-16T14:50:41.224Z",822
"ObjectId(""6079a4929c6003df188c6435"")",10,"2021-04-16T14:52:02.085Z",823
"ObjectId(""6079a4949c6003df188c6437"")",10,"2021-04-16T14:52:04.596Z",823
"ObjectId(""6079a4e59c6003df188c6439"")",10,"2021-04-16T14:53:25.359Z",824
"ObjectId(""6079a55c9c6003df188c643b"")",10,"2021-04-16T14:55:24.549Z",824
"ObjectId(""6079a5ad9c6003df188c643d"")",10,"2021-04-16T14:56:45.379Z",825
"ObjectId(""6079a5b09c6003df188c643f"")",10,"2021-04-16T14:56:48.050Z",825
"ObjectId(""6079a6009c6003df188c6441"")",10,"2021-04-16T14:58:08.819Z",826
"ObjectId(""6079a6039c6003df188c6443"")",10,"2021-04-16T14:58:11.134Z",826
"ObjectId(""6079a6539c6003df188c6445"")",10,"2021-04-16T14:59:31.975Z",827
"ObjectId(""6079a6d89c6003df188c6447"")",10,"2021-04-16T15:01:44.659Z",827
"ObjectId(""6079a7299c6003df188c6449"")",10,"2021-04-16T15:03:05.651Z",828
"ObjectId(""6079a72c9c6003df188c644b"")",10,"2021-04-16T15:03:08.053Z",828
"ObjectId(""6079a77c9c6003df188c644d"")",10,"2021-04-16T15:04:28.997Z",829
"ObjectId(""6079a8049c6003df188c644f"")",10,"2021-04-16T15:06:44.833Z",829
"ObjectId(""6079a8559c6003df188c6451"")",10,"2021-04-16T15:08:05.684Z",830
"ObjectId(""6079a8589c6003df188c6453"")",10,"2021-04-16T15:08:08.086Z",830
"ObjectId(""6079a8a89c6003df188c6455"")",10,"2021-04-16T15:09:28.828Z",831
"ObjectId(""6079a9319c6003df188c6457"")",10,"2021-04-16T15:11:45.024Z",831
"ObjectId(""6079a9829c6003df188c6459"")",10,"2021-04-16T15:13:06.027Z",832
"ObjectId(""6079a9849c6003df188c645b"")",10,"2021-04-16T15:13:08.714Z",832
"ObjectId(""6079a9d59c6003df188c645d"")",10,"2021-04-16T15:14:29.755Z",833
"ObjectId(""6079aa5a9c6003df188c645f"")",10,"2021-04-16T15:16:42.939Z",833
"ObjectId(""6079aaab9c6003df188c6461"")",10,"2021-04-16T15:18:03.835Z",834
"ObjectId(""6079aaae9c6003df188c6463"")",10,"2021-04-16T15:18:06.580Z",834
"ObjectId(""6079aaff9c6003df188c6465"")",10,"2021-04-16T15:19:27.682Z",835
"ObjectId(""6079ab029c6003df188c6467"")",10,"2021-04-16T15:19:30.403Z",835
"ObjectId(""6079ab9e9c6003df188c6469"")",10,"2021-04-16T15:22:06.504Z",836
"ObjectId(""6079aba19c6003df188c646b"")",10,"2021-04-16T15:22:09.033Z",836
"ObjectId(""6079abf19c6003df188c646d"")",10,"2021-04-16T15:23:29.863Z",837
"ObjectId(""6079abf49c6003df188c646f"")",10,"2021-04-16T15:23:32.317Z",837
"ObjectId(""6079ac459c6003df188c6471"")",10,"2021-04-16T15:24:53.211Z",838
"ObjectId(""6079ac839c6003df188c6473"")",10,"2021-04-16T15:25:55.292Z",838
"ObjectId(""6079acd49c6003df188c6475"")",10,"2021-04-16T15:27:16.128Z",839
"ObjectId(""6079acd69c6003df188c6477"")",10,"2021-04-16T15:27:18.720Z",839
"ObjectId(""6079ad279c6003df188c6479"")",10,"2021-04-16T15:28:39.458Z",840
"ObjectId(""6079ad2a9c6003df188c647b"")",10,"2021-04-16T15:28:42.160Z",840
"ObjectId(""6079ad7b9c6003df188c647d"")",10,"2021-04-16T15:30:03.070Z",841
"ObjectId(""6079adaa9c6003df188c647f"")",10,"2021-04-16T15:30:50.196Z",841
"ObjectId(""6079adfb9c6003df188c6481"")",10,"2021-04-16T15:32:11.160Z",842
"ObjectId(""6079adfd9c6003df188c6483"")",10,"2021-04-16T15:32:13.772Z",842
"ObjectId(""6079ae4e9c6003df188c6485"")",10,"2021-04-16T15:33:34.640Z",843
"ObjectId(""6079ae519c6003df188c6487"")",10,"2021-04-16T15:33:37.240Z",843
"ObjectId(""6079aea29c6003df188c6489"")",10,"2021-04-16T15:34:58.073Z",844
"ObjectId(""6079aee29c6003df188c648b"")",10,"2021-04-16T15:36:02.333Z",844
"ObjectId(""6079af339c6003df188c648d"")",10,"2021-04-16T15:37:23.269Z",845
"ObjectId(""6079af359c6003df188c648f"")",10,"2021-04-16T15:37:25.875Z",845
"ObjectId(""6079af869c6003df188c6491"")",10,"2021-04-16T15:38:46.730Z",846
"ObjectId(""6079af899c6003df188c6493"")",10,"2021-04-16T15:38:49.231Z",846
"ObjectId(""6079afda9c6003df188c6495"")",10,"2021-04-16T15:40:10.084Z",847
"ObjectId(""6079b0109c6003df188c6497"")",10,"2021-04-16T15:41:04.100Z",847
"ObjectId(""6079b0619c6003df188c6499"")",10,"2021-04-16T15:42:25.025Z",848
"ObjectId(""6079b0639c6003df188c649b"")",10,"2021-04-16T15:42:27.631Z",848
"ObjectId(""6079b0b49c6003df188c649d"")",10,"2021-04-16T15:43:48.508Z",849
"ObjectId(""6079b0b79c6003df188c649f"")",10,"2021-04-16T15:43:51.058Z",849
"ObjectId(""6079b1079c6003df188c64a1"")",10,"2021-04-16T15:45:11.917Z",850
"ObjectId(""6079b1729c6003df188c64a3"")",10,"2021-04-16T15:46:58.556Z",850
"ObjectId(""6079b1c39c6003df188c64a5"")",10,"2021-04-16T15:48:19.537Z",851
"ObjectId(""6079b1c69c6003df188c64a7"")",10,"2021-04-16T15:48:22.119Z",851
"ObjectId(""6079b2169c6003df188c64a9"")",10,"2021-04-16T15:49:42.973Z",852
"ObjectId(""6079b2199c6003df188c64ab"")",10,"2021-04-16T15:49:45.569Z",852
"ObjectId(""6079b26a9c6003df188c64ad"")",10,"2021-04-16T15:51:06.348Z",853
"ObjectId(""6079b2ac9c6003df188c64af"")",10,"2021-04-16T15:52:12.905Z",853
"ObjectId(""6079b2fd9c6003df188c64b1"")",10,"2021-04-16T15:53:33.865Z",854
"ObjectId(""6079b3009c6003df188c64b3"")",10,"2021-04-16T15:53:36.411Z",854
"ObjectId(""6079b3519c6003df188c64b5"")",10,"2021-04-16T15:54:57.239Z",855
"ObjectId(""6079b3539c6003df188c64b7"")",10,"2021-04-16T15:54:59.719Z",855
"ObjectId(""6079b3a49c6003df188c64b9"")",10,"2021-04-16T15:56:20.656Z",856
"ObjectId(""6079b3e59c6003df188c64bb"")",10,"2021-04-16T15:57:25.854Z",856
"ObjectId(""6079b4369c6003df188c64bd"")",10,"2021-04-16T15:58:46.769Z",857
"ObjectId(""6079b4399c6003df188c64bf"")",10,"2021-04-16T15:58:49.136Z",857
"ObjectId(""6079b48a9c6003df188c64c1"")",10,"2021-04-16T16:00:10.021Z",858
"ObjectId(""6079b48c9c6003df188c64c3"")",10,"2021-04-16T16:00:12.612Z",858
"ObjectId(""6079b4dd9c6003df188c64c5"")",10,"2021-04-16T16:01:33.805Z",859
"ObjectId(""6079b5399c6003df188c64c7"")",10,"2021-04-16T16:03:05.859Z",859
"ObjectId(""6079b58a9c6003df188c64c9"")",10,"2021-04-16T16:04:26.745Z",860
"ObjectId(""6079b58d9c6003df188c64cb"")",10,"2021-04-16T16:04:29.450Z",860
"ObjectId(""6079b5de9c6003df188c64cd"")",10,"2021-04-16T16:05:50.586Z",861
"ObjectId(""6079b5e19c6003df188c64cf"")",10,"2021-04-16T16:05:53.279Z",861
"ObjectId(""6079b6329c6003df188c64d1"")",10,"2021-04-16T16:07:14.259Z",862
"ObjectId(""6079b67b9c6003df188c64d3"")",10,"2021-04-16T16:08:27.882Z",862
"ObjectId(""6079b6cc9c6003df188c64d5"")",10,"2021-04-16T16:09:48.857Z",863
"ObjectId(""6079b6cf9c6003df188c64d7"")",10,"2021-04-16T16:09:51.814Z",863
"ObjectId(""6079b7219c6003df188c64d9"")",10,"2021-04-16T16:11:13.189Z",864
"ObjectId(""6079b7249c6003df188c64db"")",10,"2021-04-16T16:11:16.068Z",864
"ObjectId(""6079b7759c6003df188c64dd"")",10,"2021-04-16T16:12:37.477Z",865
"ObjectId(""6079b7da9c6003df188c64df"")",10,"2021-04-16T16:14:18.264Z",865
"ObjectId(""6079b82b9c6003df188c64e1"")",10,"2021-04-16T16:15:39.416Z",866
"ObjectId(""6079b82e9c6003df188c64e3"")",10,"2021-04-16T16:15:42.024Z",866
"ObjectId(""6079b87f9c6003df188c64e5"")",10,"2021-04-16T16:17:03.129Z",867
"ObjectId(""6079b8819c6003df188c64e7"")",10,"2021-04-16T16:17:05.803Z",867
"ObjectId(""6079b8d29c6003df188c64e9"")",10,"2021-04-16T16:18:26.666Z",868
"ObjectId(""6079b90d9c6003df188c64eb"")",10,"2021-04-16T16:19:25.532Z",868
"ObjectId(""6079b95e9c6003df188c64ed"")",10,"2021-04-16T16:20:46.418Z",869
"ObjectId(""6079b9619c6003df188c64ef"")",10,"2021-04-16T16:20:49.070Z",869
"ObjectId(""6079b9b29c6003df188c64f1"")",10,"2021-04-16T16:22:10.039Z",870
"ObjectId(""6079b9b49c6003df188c64f3"")",10,"2021-04-16T16:22:12.607Z",870
"ObjectId(""6079ba059c6003df188c64f5"")",10,"2021-04-16T16:23:33.487Z",871
"ObjectId(""6079ba4f9c6003df188c64f7"")",10,"2021-04-16T16:24:47.176Z",871
"ObjectId(""6079baa09c6003df188c64f9"")",10,"2021-04-16T16:26:08.112Z",872
"ObjectId(""6079baa29c6003df188c64fb"")",10,"2021-04-16T16:26:10.772Z",872
"ObjectId(""6079baf39c6003df188c64fd"")",10,"2021-04-16T16:27:31.656Z",873
"ObjectId(""6079baf69c6003df188c64ff"")",10,"2021-04-16T16:27:34.369Z",873
"ObjectId(""6079bb479c6003df188c6501"")",10,"2021-04-16T16:28:55.258Z",874
"ObjectId(""6079bb7a9c6003df188c6503"")",10,"2021-04-16T16:29:46.410Z",874
"ObjectId(""6079bbcb9c6003df188c6505"")",10,"2021-04-16T16:31:07.304Z",875
"ObjectId(""6079bbcd9c6003df188c6507"")",10,"2021-04-16T16:31:09.956Z",875
"ObjectId(""6079bc1e9c6003df188c6509"")",10,"2021-04-16T16:32:30.900Z",876
"ObjectId(""6079bc219c6003df188c650b"")",10,"2021-04-16T16:32:33.450Z",876
"ObjectId(""6079bc769c6003df188c650d"")",10,"2021-04-16T16:33:58.430Z",877
"ObjectId(""6079bcad9c6003df188c650f"")",10,"2021-04-16T16:34:53.487Z",877
"ObjectId(""6079bcfe9c6003df188c6511"")",10,"2021-04-16T16:36:14.936Z",878
"ObjectId(""6079bd019c6003df188c6513"")",10,"2021-04-16T16:36:17.787Z",878
"ObjectId(""6079bd529c6003df188c6515"")",10,"2021-04-16T16:37:38.665Z",879
"ObjectId(""6079bd559c6003df188c6517"")",10,"2021-04-16T16:37:41.316Z",879
"ObjectId(""6079bda69c6003df188c6519"")",10,"2021-04-16T16:39:02.397Z",880
"ObjectId(""6079bdf09c6003df188c651b"")",10,"2021-04-16T16:40:16.839Z",880
"ObjectId(""6079be419c6003df188c651d"")",10,"2021-04-16T16:41:37.741Z",881
"ObjectId(""6079be449c6003df188c651f"")",10,"2021-04-16T16:41:40.325Z",881
"ObjectId(""6079be959c6003df188c6521"")",10,"2021-04-16T16:43:01.190Z",882
"ObjectId(""6079be989c6003df188c6523"")",10,"2021-04-16T16:43:04.218Z",882
"ObjectId(""6079bee99c6003df188c6525"")",10,"2021-04-16T16:44:25.205Z",883
"ObjectId(""6079bf289c6003df188c6527"")",10,"2021-04-16T16:45:28.431Z",883
"ObjectId(""6079bf799c6003df188c6529"")",10,"2021-04-16T16:46:49.663Z",884
"ObjectId(""6079bf7c9c6003df188c652b"")",10,"2021-04-16T16:46:52.384Z",884
"ObjectId(""6079bfcd9c6003df188c652d"")",10,"2021-04-16T16:48:13.326Z",885
"ObjectId(""6079bfd09c6003df188c652f"")",10,"2021-04-16T16:48:16.142Z",885
"ObjectId(""6079c0219c6003df188c6531"")",10,"2021-04-16T16:49:37.212Z",886
"ObjectId(""6079c0809c6003df188c6533"")",10,"2021-04-16T16:51:12.837Z",886
"ObjectId(""6079c0d19c6003df188c6535"")",10,"2021-04-16T16:52:33.751Z",887
"ObjectId(""6079c0d49c6003df188c6537"")",10,"2021-04-16T16:52:36.375Z",887
"ObjectId(""6079c1259c6003df188c6539"")",10,"2021-04-16T16:53:57.521Z",888
"ObjectId(""6079c1279c6003df188c653b"")",10,"2021-04-16T16:53:59.989Z",888
"ObjectId(""6079c1789c6003df188c653d"")",10,"2021-04-16T16:55:20.854Z",889
"ObjectId(""6079c1fd9c6003df188c653f"")",10,"2021-04-16T16:57:33.027Z",889
"ObjectId(""6079c24e9c6003df188c6541"")",10,"2021-04-16T16:58:54.176Z",890
"ObjectId(""6079c2509c6003df188c6543"")",10,"2021-04-16T16:58:56.841Z",890
"ObjectId(""6079c2a19c6003df188c6545"")",10,"2021-04-16T17:00:17.738Z",891
"ObjectId(""6079c3109c6003df188c6547"")",10,"2021-04-16T17:02:08.132Z",891
"ObjectId(""6079c3619c6003df188c6549"")",10,"2021-04-16T17:03:29.078Z",892
"ObjectId(""6079c3639c6003df188c654b"")",10,"2021-04-16T17:03:31.584Z",892
"ObjectId(""6079c3b49c6003df188c654d"")",10,"2021-04-16T17:04:52.665Z",893
"ObjectId(""6079c3b79c6003df188c654f"")",10,"2021-04-16T17:04:55.598Z",893
"ObjectId(""6079c4089c6003df188c6551"")",10,"2021-04-16T17:06:16.417Z",894
"ObjectId(""6079c46e9c6003df188c6553"")",10,"2021-04-16T17:07:58.436Z",894
"ObjectId(""6079c4bf9c6003df188c6555"")",10,"2021-04-16T17:09:19.652Z",895
"ObjectId(""6079c4c29c6003df188c6557"")",10,"2021-04-16T17:09:22.391Z",895
"ObjectId(""6079c5139c6003df188c6559"")",10,"2021-04-16T17:10:43.252Z",896
"ObjectId(""6079c5169c6003df188c655b"")",10,"2021-04-16T17:10:46.167Z",896
"ObjectId(""6079c5679c6003df188c655d"")",10,"2021-04-16T17:12:07.297Z",897
"ObjectId(""6079c5ad9c6003df188c655f"")",10,"2021-04-16T17:13:17.662Z",897
"ObjectId(""6079c5fe9c6003df188c6561"")",10,"2021-04-16T17:14:38.651Z",898
"ObjectId(""6079c6019c6003df188c6563"")",10,"2021-04-16T17:14:41.181Z",898
"ObjectId(""6079c6529c6003df188c6565"")",10,"2021-04-16T17:16:02.027Z",899
"ObjectId(""6079c6549c6003df188c6567"")",10,"2021-04-16T17:16:04.606Z",899
"ObjectId(""6079c6a59c6003df188c6569"")",10,"2021-04-16T17:17:25.451Z",900
"ObjectId(""6079c6fc9c6003df188c656b"")",10,"2021-04-16T17:18:52.835Z",900
"ObjectId(""6079c74d9c6003df188c656d"")",10,"2021-04-16T17:20:13.694Z",901
"ObjectId(""6079c7509c6003df188c656f"")",10,"2021-04-16T17:20:16.548Z",901
"ObjectId(""6079c7a19c6003df188c6571"")",10,"2021-04-16T17:21:37.542Z",902
"ObjectId(""6079c7a49c6003df188c6573"")",10,"2021-04-16T17:21:40.117Z",902
"ObjectId(""6079c7f49c6003df188c6575"")",10,"2021-04-16T17:23:00.918Z",903
"ObjectId(""6079c8389c6003df188c6577"")",10,"2021-04-16T17:24:08.237Z",903
"ObjectId(""6079c8899c6003df188c6579"")",10,"2021-04-16T17:25:29.521Z",904
"ObjectId(""6079c88c9c6003df188c657b"")",10,"2021-04-16T17:25:32.395Z",904
"ObjectId(""6079c8dd9c6003df188c657d"")",10,"2021-04-16T17:26:53.601Z",905
"ObjectId(""6079c8e09c6003df188c657f"")",10,"2021-04-16T17:26:56.169Z",905
"ObjectId(""6079c9319c6003df188c6581"")",10,"2021-04-16T17:28:17.351Z",906
"ObjectId(""6079c99f9c6003df188c6583"")",10,"2021-04-16T17:30:07.909Z",906
"ObjectId(""6079c9f19c6003df188c6585"")",10,"2021-04-16T17:31:29.119Z",907
"ObjectId(""6079c9f49c6003df188c6587"")",10,"2021-04-16T17:31:32.257Z",907
"ObjectId(""6079ca459c6003df188c6589"")",10,"2021-04-16T17:32:53.602Z",908
"ObjectId(""6079ca489c6003df188c658b"")",10,"2021-04-16T17:32:56.315Z",908
"ObjectId(""6079ca999c6003df188c658d"")",10,"2021-04-16T17:34:17.342Z",909
"ObjectId(""6079cae29c6003df188c658f"")",10,"2021-04-16T17:35:30.847Z",909
"ObjectId(""6079cb339c6003df188c6591"")",10,"2021-04-16T17:36:51.769Z",910
"ObjectId(""6079cb369c6003df188c6593"")",10,"2021-04-16T17:36:54.367Z",910
"ObjectId(""6079cb879c6003df188c6595"")",10,"2021-04-16T17:38:15.339Z",911
"ObjectId(""6079cb899c6003df188c6597"")",10,"2021-04-16T17:38:17.902Z",911
"ObjectId(""6079cbda9c6003df188c6599"")",10,"2021-04-16T17:39:38.914Z",912
"ObjectId(""6079cc239c6003df188c659b"")",10,"2021-04-16T17:40:51.470Z",912
"ObjectId(""6079cc749c6003df188c659d"")",10,"2021-04-16T17:42:12.535Z",913
"ObjectId(""6079cc779c6003df188c659f"")",10,"2021-04-16T17:42:15.180Z",913
"ObjectId(""6079ccc89c6003df188c65a1"")",10,"2021-04-16T17:43:36.260Z",914
"ObjectId(""6079ccca9c6003df188c65a3"")",10,"2021-04-16T17:43:38.831Z",914
"ObjectId(""6079cd1b9c6003df188c65a5"")",10,"2021-04-16T17:44:59.666Z",915
"ObjectId(""6079cd889c6003df188c65a7"")",10,"2021-04-16T17:46:48.529Z",915
"ObjectId(""6079cdd99c6003df188c65a9"")",10,"2021-04-16T17:48:09.383Z",916
"ObjectId(""6079cddc9c6003df188c65ab"")",10,"2021-04-16T17:48:12.166Z",916
"ObjectId(""6079ce2d9c6003df188c65ad"")",10,"2021-04-16T17:49:33.104Z",917
"ObjectId(""6079ceaa9c6003df188c65af"")",10,"2021-04-16T17:51:38.826Z",917
"ObjectId(""6079cefb9c6003df188c65b1"")",10,"2021-04-16T17:52:59.957Z",918
"ObjectId(""6079cefe9c6003df188c65b3"")",10,"2021-04-16T17:53:02.805Z",918
"ObjectId(""6079cf4f9c6003df188c65b5"")",10,"2021-04-16T17:54:23.923Z",919
"ObjectId(""6079cf529c6003df188c65b7"")",10,"2021-04-16T17:54:26.885Z",919
"ObjectId(""6079cfa39c6003df188c65b9"")",10,"2021-04-16T17:55:47.833Z",920
"ObjectId(""6079cfee9c6003df188c65bb"")",10,"2021-04-16T17:57:02.664Z",920
"ObjectId(""6079d03f9c6003df188c65bd"")",10,"2021-04-16T17:58:23.773Z",921
"ObjectId(""6079d0429c6003df188c65bf"")",10,"2021-04-16T17:58:26.872Z",921
"ObjectId(""6079d0939c6003df188c65c1"")",10,"2021-04-16T17:59:47.748Z",922
"ObjectId(""6079d0969c6003df188c65c3"")",10,"2021-04-16T17:59:50.534Z",922
"ObjectId(""6079d0e79c6003df188c65c5"")",10,"2021-04-16T18:01:11.891Z",923
"ObjectId(""6079d1529c6003df188c65c7"")",10,"2021-04-16T18:02:58.046Z",923
"ObjectId(""6079d1a29c6003df188c65c9"")",10,"2021-04-16T18:04:18.941Z",924
"ObjectId(""6079d1a59c6003df188c65cb"")",10,"2021-04-16T18:04:21.611Z",924
"ObjectId(""6079d1f69c6003df188c65cd"")",10,"2021-04-16T18:05:42.442Z",925
"ObjectId(""6079d1f99c6003df188c65cf"")",10,"2021-04-16T18:05:45.196Z",925
"ObjectId(""6079d24e9c6003df188c65d1"")",10,"2021-04-16T18:07:10.280Z",926
"ObjectId(""6079d2509c6003df188c65d3"")",10,"2021-04-16T18:07:12.834Z",926
"ObjectId(""6079d2a19c6003df188c65d5"")",10,"2021-04-16T18:08:33.891Z",927
"ObjectId(""6079d2a49c6003df188c65d7"")",10,"2021-04-16T18:08:36.638Z",927
"ObjectId(""6079d2f59c6003df188c65d9"")",10,"2021-04-16T18:09:57.466Z",928
"ObjectId(""6079d2f89c6003df188c65db"")",10,"2021-04-16T18:10:00.071Z",928
"ObjectId(""6079d3489c6003df188c65dd"")",10,"2021-04-16T18:11:20.968Z",929
"ObjectId(""6079d34b9c6003df188c65df"")",10,"2021-04-16T18:11:23.557Z",929
"ObjectId(""6079d39c9c6003df188c65e1"")",10,"2021-04-16T18:12:44.557Z",930
"ObjectId(""6079d39f9c6003df188c65e3"")",10,"2021-04-16T18:12:47.099Z",930
"ObjectId(""6079d3f09c6003df188c65e5"")",10,"2021-04-16T18:14:08.031Z",931
"ObjectId(""6079d3f39c6003df188c65e7"")",10,"2021-04-16T18:14:11.101Z",931
"ObjectId(""6079d4449c6003df188c65e9"")",10,"2021-04-16T18:15:32.498Z",932
"ObjectId(""6079d4479c6003df188c65eb"")",10,"2021-04-16T18:15:35.475Z",932
"ObjectId(""6079d49c9c6003df188c65ed"")",10,"2021-04-16T18:17:00.769Z",933
"ObjectId(""6079d4d69c6003df188c65ef"")",10,"2021-04-16T18:17:58.025Z",933
"ObjectId(""6079d5279c6003df188c65f1"")",10,"2021-04-16T18:19:19.263Z",934
"ObjectId(""6079d5299c6003df188c65f3"")",10,"2021-04-16T18:19:21.797Z",934
"ObjectId(""6079d57a9c6003df188c65f5"")",10,"2021-04-16T18:20:42.689Z",935
"ObjectId(""6079d57d9c6003df188c65f7"")",10,"2021-04-16T18:20:45.537Z",935
"ObjectId(""6079d5ce9c6003df188c65f9"")",10,"2021-04-16T18:22:06.795Z",936
"ObjectId(""6079d6529c6003df188c65fb"")",10,"2021-04-16T18:24:18.178Z",936
"ObjectId(""6079d6a39c6003df188c65fd"")",10,"2021-04-16T18:25:39.420Z",937
"ObjectId(""6079d6a69c6003df188c65ff"")",10,"2021-04-16T18:25:42.536Z",937
"ObjectId(""6079d6f79c6003df188c6601"")",10,"2021-04-16T18:27:03.430Z",938
"ObjectId(""6079d7789c6003df188c6603"")",10,"2021-04-16T18:29:12.800Z",938
"ObjectId(""6079d7c99c6003df188c6605"")",10,"2021-04-16T18:30:33.695Z",939
"ObjectId(""6079d7cc9c6003df188c6607"")",10,"2021-04-16T18:30:36.442Z",939
